Date,AAPL,AMZN,GOOG,META
2017-03-15,0.010576481256808101,0.0005160958454508702,0.0018684840136038439,0.002871009766046928
2017-03-16,0.0016375863978366212,0.0005276363750852386,0.001864999292241043,0.0019323700072864103
2017-03-17,-0.004975739306334881,-0.001300649824284017,0.003935077661263886,-0.0010716263367314127
2017-03-20,0.010500694921331988,0.005467444629579932,-0.004365641895657912,0.0007152204493292569
2017-03-21,-0.011452234537940975,-0.01606822787173301,-0.021145766492567386,-0.010218756814892371
2017-03-22,0.011298898171486993,0.00576375786046146,-0.0010475820516915313,0.00779733621859191
2017-03-23,-0.0035352904956412745,-0.0008018394176448895,-0.014476955439047812,-0.0004299007895109952
2017-03-24,-0.0019873034233166553,-0.002088814407849471,-0.0038528776422525057,0.005805224383850893
2017-03-27,0.001706528234527216,0.0014309457261052483,0.006237542546093433,-0.00014242539542952404
2017-03-28,0.020727000156388398,0.010840547887150054,0.001720645137868626,0.010262088059572294
2017-03-29,0.002225293323230293,0.021401878096712013,0.012778187084226289,0.006278330652629949
2017-03-30,-0.0013184836311332937,0.002310406725650971,0.00010836408861947255,-0.0016823939368157959
2017-03-31,-0.0018762162322966125,0.011639279409916048,-0.002333162679919676,-0.0025280049384382997
2017-04-03,0.0002789752893896935,0.005606082655188249,0.010837064466082014,0.0016191447816895632
2017-04-04,0.007445866432193471,0.017184301509601818,-0.004746301047316437,-0.0038656604210350887
2017-04-05,-0.0051807917152659755,0.0027017495033232475,-0.003786446541162891,0.0008468194166773024
2017-04-06,-0.002499830846222295,-0.012097466755439101,-0.004245701312511674,-0.004793935852408282
2017-04-07,-0.0022272345658034265,-0.003785055396937742,-0.0038773697629271853,-0.00276259266101353
2017-04-10,-0.001185916774782525,0.013588452441311683,7.270950004345522e-05,0.0018468304810086433
2017-04-11,-0.010756393071669645,-0.005159665583149842,-0.0016733097359937776,-0.007940903591251658
2017-04-12,0.0012003508735758395,-0.006793286071941518,0.001178128955099167,-0.0024300307877550553
2017-04-13,-0.005289071589019145,-0.012898454814163851,-0.0009219657196128939,-0.0013611760016798424
2017-04-17,0.005529919614606138,0.01957786036312048,0.016525817271184184,0.014563485758825934
2017-04-18,-0.0044421948479330675,0.0019845104652858048,-0.00041804946851720093,-0.003252715285683938
2017-04-19,-0.003682659052484105,-0.005067607066505442,0.0016610158555085963,0.009293367892029503
2017-04-20,0.01251078812775952,0.0031806396643336843,0.004104046553952134,0.010754190755455806
2017-04-21,-0.001193640123261397,-0.003913314530636147,0.0018296810893576598,-0.0008345229622596095
2017-04-24,0.009629718460573367,0.009882814370667736,0.023209432202079272,0.012458316228065147
2017-04-25,0.006196212992665817,0.00023146894751158165,0.011057593772848762,0.007011748882471691
2017-04-26,-0.005881328046210665,0.0018399750444610952,-0.0006534623377117965,0.0004778745344276025
2017-04-27,0.000765676326489162,0.00999677301508961,0.002890871234015213,0.007778408049018637
2017-04-28,-0.0009738760265858293,0.007197490485894464,0.03627107861517098,0.017264709975358006
2017-05-01,0.020397102018628654,0.025124568738659425,0.007296098462294953,0.01470894120192412
2017-05-02,0.00634411954902081,-0.0013604062874136291,0.004240720386089913,0.0020987535469858543
2017-05-03,-0.0030505805834271094,-0.006241191801434343,0.011566584199420138,-0.0064145035719387344
2017-05-04,-0.003603738874899398,-0.0037193127310027885,0.004983610441664954,-0.0062582037346167185
2017-05-05,0.016583527354915972,-0.003605190686853832,-0.0048623577037351096,-0.00404375661814238
2017-05-08,0.027188847724479492,0.015939607113341525,0.007733510813287436,0.005458015282727935
2017-05-09,0.0064049547346316515,0.003982954930507487,-0.002279704677188743,-0.003839657569575161
2017-05-10,-0.004741051123516082,-0.004061638578303994,-0.0036367121103210165,-0.0012625793905018945
2017-05-11,0.008648466737185112,-0.00140150282073348,0.0019595875519871075,-0.0016634692279577923
2017-05-12,0.013965571583662628,0.014488941596833227,0.0017407592688793994,0.0019328803252387505
2017-05-15,-0.0025623184911018893,-0.0035159417320134168,0.0052133669596663434,-0.0009313355838913573
2017-05-16,-0.001477207169753747,0.008455434019437602,0.0063175352104341,-0.0027298652187005557
2017-05-17,-0.033575422117622544,-0.0220584873112859,-0.024793244989176677,-0.03291488002471976
2017-05-18,0.015241239063032541,0.014532803344671885,0.011548293703802281,0.01939934030641588
2017-05-19,0.003408688417539052,0.0014084877005076102,0.004052710143540583,0.0027089560662176826
2017-05-22,0.006076283909311586,0.01128313229309863,0.008404583424941992,0.0012157161783903359
2017-05-23,-0.0012338892837405746,0.0008962673682750832,0.007389663776510069,-0.0011467191360963191
2017-05-24,-0.002990805781820871,0.009068122152297464,0.00647127211255083,0.013304375589870965
2017-05-25,0.003455897143909148,0.013291107520177148,0.015267588853572489,0.012796649034875651
2017-05-26,-0.0016892946499369454,0.002416049239541307,0.0019906407149488103,0.0011186473180060386
2017-05-30,0.00039054597945042957,0.0009238510168030345,0.00453942187950962,0.0016434503483528928
2017-05-31,-0.005922244073769067,-0.0020868886016521815,-0.011292334203624299,-0.006037524209305034
2017-06-01,0.0027499975936318144,0.0013372266549704914,0.002166122328720599,0.0004620924999447773
2017-06-02,0.01481862600327677,0.010823789217132784,0.008945612253081991,0.013726686368658925
2017-06-05,-0.009777777684356503,0.004579243496091179,0.008282104728757567,0.00013012159494407705
2017-06-06,0.003378014429716192,-0.00824648102164205,-0.007227891420919064,-0.005337479149382429
2017-06-07,0.005956862726016254,0.007048860527522072,0.004474834284758478,0.002028645617895064
2017-06-08,-0.002446070157271052,0.00019797283670675014,0.0025180340466333107,0.010384068605819197
2017-06-09,-0.03877666025838744,-0.031635098854680854,-0.034146525459483934,-0.03302957005389151
2017-06-12,-0.02389551547436375,-0.013697130252466216,-0.007296092724174419,-0.007754056239772766
2017-06-13,0.008045231254055096,0.016457546404488266,0.011135821691881098,0.015090276164632543
2017-06-14,-0.009754768301265981,-0.004404604411325286,-0.0027690182491442172,-0.0028536398152990694
2017-06-15,-0.005993465398463238,-0.012596427099190954,-0.008887586081295584,-0.002995041572843471
2017-06-16,-0.013999704249142653,0.024414822186134,-0.0026848932065060005,0.005607477781320647
2017-06-19,0.028607680467279017,0.007552768927631126,0.018717160271061184,0.014803446368621298
2017-06-20,-0.009088518945857715,-0.0025924777666052057,-0.007040111764949786,-0.004055698932783569
2017-06-21,0.005930602297678833,0.009711934042506698,0.009278033927633711,0.010903100793895781
2017-06-22,-0.001645187426373096,-0.0009279538602157134,-0.0024597256493578135,-0.0033137215457630376
2017-06-23,0.004463539978619702,0.002436865101283159,0.008881066207406363,0.010886813515615934
2017-06-26,-0.0031446695416484927,-0.009723612882453048,-0.0137946591794047,-0.00954426113597473
2017-06-27,-0.014332790164886533,-0.017304182934144485,-0.026190071557212646,-0.019597511144982094
2017-06-28,0.014610657913253,0.013872066463946231,0.014191347854332736,0.01766498068664557
2017-06-29,-0.014743190665401862,-0.014540555710960135,-0.02413647174853817,-0.0143566250091135
2017-06-30,0.0023662728905062824,-0.008125575079485081,-0.009871513658204933,-0.00039720968303980086
2017-07-03,-0.0036105690253607214,-0.014814108389417546,-0.011037285323697965,-0.016889741562098326
2017-07-05,0.004111618241813497,0.018602039774678225,0.014476386875750258,0.012868122240304425
2017-07-06,-0.009438952269154921,-0.006444301571102318,-0.005506141003582821,-0.010110345953713629
2017-07-07,0.010159255609087259,0.014111937258636909,0.013124698809866109,0.01760506781768556
2017-07-10,0.00610343949206249,0.01809436157060018,0.011114805055880916,0.013602757519748154
2017-07-11,0.003240045739967279,-0.0023483010247660197,0.0013889823267068113,0.011530993627050012
2017-07-12,0.0014430284962765327,0.012453089005661555,0.014772702697168905,0.023378575288936387
2017-07-13,0.013928913697637713,-0.0058419432575773644,0.0035282548051311924,0.002265466303102981
2017-07-14,0.008594698235288023,0.001179219208357063,0.0093225216027224,0.004458226755491568
2017-07-17,0.0034889562607789415,0.00821511113764739,-0.002688234195263761,-0.0015002406642045107
2017-07-18,0.003476825767748881,0.014266780755591402,0.01256524418755478,0.019595574898516155
2017-07-19,0.00626333868740514,0.0023622115853150216,0.005686663352001409,0.00785948591665897
2017-07-20,-0.004502530428591833,0.0017821758638392193,-0.0028220155338468667,0.0023759910219205427
2017-07-21,-0.0004658733887187294,-0.002945478717979899,0.00492682907946973,-0.0006077986878468833
2017-07-24,0.012111721692964261,0.012947588238978236,0.00762651347974086,0.009548168346653396
2017-07-25,0.004273521258842727,0.0008855370482221403,-0.030234358110951987,-0.004337324026704392
2017-07-26,0.0047139962400128965,0.012434239603503539,-0.0030504031700122614,0.0019966155135413555
2017-07-27,-0.018897398381929387,-0.006458969538946313,-0.014465038325383706,0.029164934283734345
2017-07-28,-0.007040285778308064,-0.02481836242119062,0.007964998189270656,0.011792921714740334
2017-07-31,-0.005150560260440362,-0.03162619107383857,-0.011714954360432794,-0.01855604447273751
2017-08-01,0.008875244355921907,0.008514076201260101,0.0003545839301970499,0.0036040493831448472
2017-08-02,0.047250640221595086,-0.0003012116935388054,-0.00047269315796993894,-0.00329674349607445
2017-08-03,-0.009990970323711545,-0.009006974389444977,-0.007244347338370094,-0.004193839796079124
2017-08-04,0.005270741843078408,0.0006687663761180129,0.004666300013430602,0.0061095468068903536
2017-08-07,0.015474315786526693,0.0047489228747330525,0.0015086753986595092,0.013913482699887458
2017-08-08,0.00799711619891319,-0.00244889215886257,-0.0027653455776731617,-0.004361109786128914
2017-08-09,0.006121507536047233,-0.00791041735602449,-0.004197275063868577,-0.000291829437179425
2017-08-10,-0.03185159186952613,-0.02554958858013978,-0.016968177674649865,-0.0220821568458629
2017-08-11,0.013906846237827786,0.011568388608943936,0.007881054555861855,0.004062245463961611
2017-08-14,0.0150496799094757,0.015816260219888134,0.009055154464820747,0.015885305573324127
2017-08-15,0.010947525524085622,-0.0005695083374003262,-0.0004877323784919785,0.0014640554838845077
2017-08-16,-0.00402220799390296,-0.004640100861969199,0.005139777721365757,-0.005847929139985886
2017-08-17,-0.019198645282081372,-0.018002837643680936,-0.017239070518069832,-0.018176439428013613
2017-08-18,-0.0022807544386003187,-0.0021861924295710766,-0.00034035348068106597,0.0029956597319329425
2017-08-21,-0.0018410495780454283,-0.005404423101813327,-0.004403342142649147,0.0022100941559533016
2017-08-22,0.016347843045552146,0.014276873008747692,0.019886270893785918,0.011086032968569581
2017-08-23,0.0012515426577131006,-0.009204668188810716,0.0024980137143451042,-0.00548224018881005
2017-08-24,-0.004438094185983732,-0.005793322416450586,-0.0061704825368495975,-0.005749592979073848
2017-08-25,0.0037045279311964663,-0.0075489710670970656,-0.005850495167700531,-0.008465321515703117
2017-08-28,0.01007136372492945,0.0008039734902636209,-0.0022709994802654343,0.005531400875052883
2017-08-29,0.00891784234656856,0.00849877250795239,0.008185452674339233,0.004843356205627369
2017-08-30,0.0027011327475885416,0.014181544983208783,0.008987502769603362,0.011127600290157025
2017-08-31,0.003979116636305902,0.013445724293737582,0.010499405473592294,0.012064455328729684
2017-09-01,0.0003049338354106368,-0.002396498227640098,-0.0021184964057455735,0.0002908406380195405
2017-09-05,-0.012008528402231988,-0.013268556723623925,-0.009484240325298932,-0.007557255725305634
2017-09-06,-0.0010489361285551668,0.0026210112293032495,-0.000689398502483729,0.008024763685259284
2017-09-07,-0.0040148080723936275,0.0120582747635265,0.00877341143278576,0.006508312926579718
2017-09-08,-0.016308643340790407,-0.013854454733169819,-0.010096725420140507,-0.01304776638059435
2017-09-11,0.018091804582411886,0.012485778315173057,0.00278461303388422,0.014975000781127568
2017-09-12,-0.003962426327366986,0.004724177128713647,0.003218359466451659,-0.003169793532971976
2017-09-13,-0.007522271660282853,0.017321701984327253,0.0032401184878845246,0.0005203927412247289
2017-09-14,-0.00858119207868635,-0.007392941375093831,-0.010672899524610147,-0.012077427347631287
2017-09-15,0.010108771154916152,-0.005462551407736771,-0.0052101969130686765,0.003977564997213134
2017-09-18,-0.007568380323860091,-0.012768695723707313,-0.005748169556167526,-0.009496619343328572
2017-09-19,0.00037815105365379686,-0.004444704451118442,0.007442592835147144,0.01476387539801216
2017-09-20,-0.016757846897796025,0.0034540973363355043,0.010598744784177105,-0.0020288614636261304
2017-09-21,-0.017172025879880537,-0.008795663989611846,0.0009339524216263051,-0.006156649980239015
2017-09-22,-0.009778665004813503,-0.009899903985017278,-0.004204113758449535,-0.0033313348603777326
2017-09-25,-0.008822459257303739,-0.01602979609602828,-0.008141764187834966,-0.04497468266505178
2017-09-26,0.017204101389800996,-0.0012661942691253314,0.004223799067346157,0.008227456107783304
2017-09-27,0.007116909034974084,0.013072633363619968,0.021224832187015208,0.021131358975491787
2017-09-28,-0.006159179094075595,0.005815741536933761,0.005304433646884377,0.006261997895599336
2017-09-29,0.005480171974011627,0.005175687471152379,0.010121147359787974,0.012682981252542636
2017-10-02,-0.0020114076559144545,-0.0022468758846300174,-0.00608893620244888,-0.008193365393822094
2017-10-03,0.004355953218945663,-0.002178918009798525,0.004741460509116946,0.0028914356537488306
2017-10-04,-0.006473461494176047,0.008724261753839224,-0.006379285150189373,-0.009061002175314137
2017-10-05,0.01244481984334267,0.015951120666370278,0.019208166707532115,0.016743968798048847
2017-10-06,-0.0005792519512444194,0.00890045477678969,0.009206600625091044,0.005781190983973339
2017-10-09,0.003477002126482054,0.0014248351833214823,-0.0019308426585514793,0.0015677064903687477
2017-10-10,0.0003853314247070916,-0.003824436235170703,-0.004503473441569872,-0.0052753858034549905
2017-10-11,0.004168849196366287,0.007901122058873167,0.017119042138872054,0.006702097343234348
2017-10-12,-0.003512755308089033,0.005959822304883788,-0.0014354596335252046,-0.0010998780335024216
2017-10-13,0.006345916500999804,0.0020080964130191337,0.0018727983644428736,0.0068964862715992226
2017-10-16,0.01840893167181501,0.0033900729019715747,0.0023441759391600314,0.004489499469038316
2017-10-17,0.003690087981721435,0.0027724160936446474,0.00018148891687896906,0.009110664640301191
2017-10-18,-0.004424339903536079,-0.012020305032128142,0.0006349417779896172,-0.00045424922909287346
2017-10-19,-0.02366097035434156,-0.010421202279360164,-0.008420562849932312,-0.008350872812231125
2017-10-20,0.0017311835899695982,-0.0037502431042488737,0.0038091880434178993,0.002406006230435631
2017-10-23,-0.0005118022281206391,-0.016898832106748696,-0.01998575475533526,-0.021202276030093392
2017-10-24,0.005954909789045892,0.009934793664073016,0.00215801356612344,0.0030944561079429
2017-10-25,-0.004392145228353739,-0.0030637973450112765,0.0028747278248200114,-0.006984854819302222
2017-10-26,0.006393688528078201,-0.000493407922726008,-0.0007911128202472417,0.00017583395533105062
2017-10-27,0.03583000229099631,0.13216381132847022,0.04802793011714335,0.042489532543295905
2017-10-30,0.022508540835368462,0.008992214476522209,-0.0021191491258341077,0.011187304953500288
2017-10-31,0.013915340140015386,-0.005014171230441344,-0.0004620715921468399,0.001056279245720937
2017-11-01,-0.01271851692683057,-0.0014476301234627176,0.008714959985435478,0.014439708735784595
2017-11-02,0.007309960766187951,-0.008571317573420001,7.793560877966677e-05,-0.02047512704578036
2017-11-03,0.026113851202547833,0.015883521031699654,0.006727966262849883,0.0
2017-11-06,0.01014489745667646,0.008150397626239814,-0.006372997937964753,0.0069863546504371765
2017-11-07,0.003213838595481855,0.0022397466354273643,0.0072424272583289095,0.00044401303174423923
2017-11-08,0.008180336044317116,0.008645179801616942,0.006309654224672112,-0.0038280082775457025
2017-11-09,-0.002042895071520223,-0.003310147529595686,-0.008260805352581113,-0.0014479659606966289
2017-11-10,-0.003309336342325664,-0.0033476955293720856,-0.0030933377396029638,-0.004684971795933746
2017-11-13,-0.004007765062214563,0.0033944652095281302,-0.002256640272243038,0.001737154822379905
2017-11-14,-0.015117533695702012,0.006792584750386466,0.00024374107733549089,-0.0039156037025857016
2017-11-15,-0.013190205212200823,-0.00892825205430392,-0.004960998258522031,-0.0006740028869876014
2017-11-16,0.011947517925160911,0.009408067619774974,0.011352594937704463,0.009216123369469864
2017-11-17,-0.005552480216185485,-0.006515465173448698,-0.012987897063932441,-0.003285246303991407
2017-11-20,-0.0009992287307469816,-0.0031596475871705776,-0.0006966764637654776,-0.0014524959109007973
2017-11-21,0.01859031645559961,0.01170193669616193,0.015819265047039455,0.017455390315155528
2017-11-22,0.01051165335500892,0.014629350441896172,0.0014209617737623859,-0.005443674401534593
2017-11-24,5.7276735885958274e-05,0.025809587159050906,0.004488577931632154,0.010560154693967094
2017-11-27,-0.00502931372221016,0.008288378765863635,0.01306924138044585,0.0013676122000085833
2017-11-28,-0.005858847244955778,-0.0018648099848008748,-0.006450356176667116,-0.00333270730792401
2017-11-29,-0.020743602884616297,-0.027086140184754637,-0.024584338537503414,-0.03996269880755321
2017-11-30,0.013984521282041307,0.013330269145295226,-0.0002447168228105756,0.011705545472126877
2017-12-01,-0.004655624827973548,-0.012237114119919568,-0.011004469627469149,-0.011739414961562833
2017-12-04,-0.00730760964993149,-0.02443329420890661,-0.011374340052738963,-0.020731048683465425
2017-12-05,-0.0009424621554030566,0.00671988235950316,0.006478641550701658,0.00793137996514548
2017-12-06,-0.003713662840019616,0.009443161186693416,0.01316218077528597,0.018688810516917842
2017-12-07,0.001834250106593327,0.00645633412212665,0.012323540919881637,0.023173987413191544
2017-12-08,0.00029486953818591566,0.0019055232281814938,0.005936420652898011,-0.006328346055841316
2017-12-11,0.019484278818973966,0.005955261281819668,0.003905225869671014,0.0002234148702133787
2017-12-12,-0.005617787597837709,-0.0032850414208537293,-0.0005955566055727557,-0.011617457275786891
2017-12-13,0.003320055942777289,-0.0008154051057901457,0.00012495985664595644,0.007572278441622782
2017-12-14,-0.0002904789910080918,0.008701781336744707,0.008206705404771863,0.0005048072136015769
2017-12-15,0.010161433104604933,0.004155799839922203,0.014335462208397542,0.010034169040791685
2017-12-18,0.014083015710804059,0.009701962262080421,0.012168849779867985,0.0035519921718056846
2017-12-19,-0.010656485069523547,-0.0026877630938977326,-0.005997286792918555,-0.0072448207720468005
2017-12-20,-0.001088554063520153,-0.008219760593352499,-0.005351791290354568,-0.009024514513193416
2017-12-21,0.0037854920102606826,-0.002428653642711609,-0.001239486288627245,-0.0024735006348938215
2017-12-22,0.0,-0.005447916178231482,-0.0032999790466107237,-0.0014088633590562116
2017-12-26,-0.0253700497692676,0.007189598906302885,-0.003188332293858398,-0.006828398190448559
2017-12-27,0.00017587238167604546,0.00467381123310906,-0.006974321651250448,0.009261889104307475
2017-12-28,0.0028136533951990117,0.0032480392831288896,-0.0011721055781278578,0.0016891040424500403
2017-12-29,-0.010813479585643937,-0.01402075715034623,-0.001660108613760758,-0.008205991760632414
2018-01-02,0.017904333658223193,0.016708444028718628,0.01777525341377517,0.02810837130460908
2018-01-03,-0.00017424108640584635,0.012775310383486449,0.016413176013077457,0.017914262630768674
2018-01-04,0.004645073263209953,0.004476012896857506,0.003621218291642414,-0.0018411755677262276
2018-01-05,0.011385290821650074,0.016162516530176196,0.01457108407967267,0.013671136171839349
2018-01-08,-0.0037141684072005132,0.014424678832250848,0.004273178091552587,0.007653184715123551
2018-01-09,-0.00011476824580269884,0.0046757095740346255,-0.0006143709744951265,-0.0021775995892726607
2018-01-10,-0.00022928379091957662,0.0013012055442500614,-0.003299330883556717,-0.00015967037517405913
2018-01-11,0.005680192147597074,0.01781828254348916,0.0026391569513881663,-0.00037267802403084804
2018-01-12,0.010326235628672187,0.022339231610462695,0.015142195591725915,-0.04473567203844242
2018-01-16,-0.005082373736365553,-0.0002605871874575838,-0.00044542428093896635,-0.005463440656169216
2018-01-17,0.016516570271995823,-0.00755630863716783,0.00911058576349788,-0.0044284971190060585
2018-01-18,0.0008931614974512225,-0.0012972916415299185,-0.001934700562269187,0.01238735274259306
2018-01-19,-0.004462907850817266,0.0009741736041779525,0.006833217066897435,0.008286941752899013
2018-01-22,-0.008180771851471813,0.025282411609683475,0.016087760368656223,0.022505359906447753
2018-01-23,0.00022564183559037332,0.02654236704761037,0.012251130203701388,0.02147071402269174
2018-01-24,-0.015928478423504977,-0.0036915667119321594,-0.00489754412218546,-0.014787513603306546
2018-01-25,-0.017850845372128,0.015056912893923968,0.005265217513263032,0.004985215818045008
2018-01-26,0.0023375012106372495,0.017489776074125496,0.004673752521860086,0.01344143735827319
2018-01-29,-0.02069819683538554,0.011147987016343786,-0.0002211495169769373,-0.02115782553910317
2018-01-30,-0.005894457211772619,0.014206254114237371,-0.010114103260894347,0.006129627895394618
2018-01-31,0.0027549822613055497,0.009090198056924459,0.005370825466278983,-0.001229155154583328
2018-02-01,0.002090486239254563,-0.04196737400527717,-0.0019146802678761121,0.033174556327375315
2018-02-02,-0.04339034152532528,0.02874097206609716,-0.04778624688248756,-0.014552693055104093
2018-02-05,-0.024984095234814152,-0.027938006598856924,-0.050454141752977244,-0.04740388636245363
2018-02-06,0.04179195570055394,0.03801436389950541,0.02348928044692089,0.02234359131451824
2018-02-07,-0.021407088875817215,-0.018061620618718965,-0.029631659610464767,-0.027683304124043406
2018-02-08,-0.027516930708576748,-0.046782076355553315,-0.044879761008493,-0.04772998505881765
2018-02-09,0.012231442031110706,-0.008071057484337008,0.03620498689419849,0.026401596373105463
2018-02-12,0.04027897764777699,0.0348088545167482,0.01364449007437285,0.001703499787388374
2018-02-13,0.010017685040329738,0.020400675986486094,0.00015209888463241228,-0.01847967566219788
2018-02-14,0.018437198804415633,0.025832207585371192,0.016728478336692554,0.036788896799795356
2018-02-15,0.033578447761718255,0.007380856462852581,0.018528610315259986,0.0024510418249186205
2018-02-16,-0.0032372925043193668,-0.008941218962002284,0.004846137112210158,-0.014447730212197918
2018-02-20,-0.003363381577611513,0.013570904563712238,0.0069966982681817225,-0.007611636048717951
2018-02-21,-0.004538892962700158,0.009922706887337096,0.008054727777714543,0.010794874771365981
2018-02-22,0.008358852138075967,0.001631842065593636,-0.004238149247901224,0.006070449421093915
2018-02-23,0.017391282367288374,0.009869817359685173,0.018217483694946468,0.02402361472469261
2018-02-26,0.01977243525417749,0.014633382161458375,0.015051570700937544,0.008947703388283657
2018-02-27,-0.0032410159195720434,-0.006550867172796515,-0.022260123517566566,-0.01876391602483851
2018-02-28,-0.0015134750702102684,0.0003108313001467522,-0.012125641390745345,-0.017303978656705743
2018-03-01,-0.01751620942747123,-0.012562358807392093,-0.03187197790375318,-0.013346836833658005
2018-03-02,0.006914145385587878,0.004553166629101657,0.008788928488706826,0.0038648924754378644
2018-03-05,0.0034616080447880115,0.01557072907976953,0.011131513940336957,0.021401841316397663
2018-03-06,-0.000848122968514442,0.00920849302913429,0.003785682116835609,-0.003436692874747904
2018-03-07,-0.009282699419119411,0.004786506564700588,0.013314353038100801,0.021860021052730216
2018-03-08,0.010912296115287878,0.0044401594736043215,0.014743557667216578,-0.0074575052330666525
2018-03-09,0.017181047244251957,0.01741782666536884,0.030230902239700264,0.015849555336839183
2018-03-12,0.009667678161843662,0.012350428812454961,0.0038447016135088052,-0.002537430822786124
2018-03-13,-0.009630120064342385,-0.006387748444923624,-0.02261055506450771,-0.015587699322478166
2018-03-14,-0.008501661755327294,0.001775698923243585,0.009945721835747712,0.012700705247861599
2018-03-15,0.001177099114080482,-0.005455760159082668,7.837822804535044e-05,-0.0017917145727143202
2018-03-16,-0.0035265127569978905,-0.006724274466889391,-0.01204794508791307,0.006689847683538197
2018-03-19,-0.015279149632883127,-0.01702002356856136,-0.03161840004132055,-0.06769679447346111
2018-03-20,-0.0003420616951059774,0.02691387223103381,-0.0019183956879733621,-0.02555622449211281
