Date,AAPL,GOOG,AMZN,META
2017-09-06,37.95306396484375,46.276851654052734,48.38999938964844,171.5734100341797
2017-09-07,37.800689697265625,46.682857513427734,48.9734992980957,172.6900634765625
2017-09-08,37.18421173095703,46.21151351928711,48.29499816894531,170.4368438720703
2017-09-11,37.85694122314453,46.34019470214844,48.89799880981445,172.9891357421875
2017-09-12,37.70693588256836,46.48933410644531,49.12900161743164,172.4407958984375
2017-09-13,37.42329406738281,46.63996505737305,49.97999954223633,172.53053283691406
2017-09-14,37.10215759277344,46.142181396484375,49.61050033569336,170.44680786132812
2017-09-15,37.47721481323242,45.901771545410156,49.339500427246094,171.12477111816406
2017-09-18,37.193572998046875,45.63792037963867,48.70949935913086,169.49966430664062
2017-09-19,37.207637786865234,45.97758483886719,48.49300003051758,172.00213623046875
2017-09-20,36.5841178894043,46.46488952636719,48.660499572753906,171.65316772460938
2017-09-21,35.955894470214844,46.50828552246094,48.23249816894531,170.5963592529297
2017-09-22,35.60429382324219,46.31275939941406,47.755001068115234,170.02804565429688
2017-09-25,35.29017639160156,45.935691833496094,46.989498138427734,162.38108825683594
2017-09-26,35.89731216430664,46.12971496582031,46.93000030517578,163.71707153320312
2017-09-27,36.15279006958008,47.10881042480469,47.54349899291992,167.1766357421875
2017-09-28,35.930118560791016,47.35869598388672,47.81999969482422,168.22349548339844
2017-09-29,36.12702178955078,47.83802032470703,48.067501068115234,170.35707092285156
2017-10-02,36.05435562133789,47.54673767089844,47.95949935913086,168.96127319335938
2017-10-03,36.21140670776367,47.772178649902344,47.85499954223633,169.44981384277344
2017-10-04,35.976993560791016,47.46742630004883,48.272499084472656,167.9144287109375
2017-10-05,36.424720764160156,48.379188537597656,49.04249954223633,170.72598266601562
2017-10-06,36.403621673583984,48.8245964050293,49.479000091552734,171.71298217773438
2017-10-09,36.53019714355469,48.730323791503906,49.54949951171875,171.982177734375
2017-10-10,36.544273376464844,48.510868072509766,49.36000061035156,171.0749053955078
2017-10-11,36.69662094116211,49.34132766723633,49.75,172.22146606445312
2017-10-12,36.56771469116211,49.27050018310547,50.04650115966797,172.03204345703125
2017-10-13,36.79977035522461,49.36277389526367,50.14699935913086,173.2184600830078
2017-10-16,37.47721481323242,49.47848892211914,50.31700134277344,173.99612426757812
2017-10-17,37.615509033203125,49.48746871948242,50.45650100708008,175.5813446044922
2017-10-18,37.4490852355957,49.518890380859375,49.849998474121094,175.5015869140625
2017-10-19,36.56300354003906,49.10191345214844,49.330501556396484,174.03599548339844
